id,label
u1421116328149012483,human
u432748384,human
u848606882587693061,human
u769766440912187392,bot
u709205490341797888,bot
u46575796,human
u1484292865656340482,human
u2567832510,human
u1190270346601148416,human
u136637220,human
u867721005564809216,human
u257198813,human
u99581347,human
u297960597,human
u1280901258874884098,human
u1473066557203009540,human
u1191672909430833152,human
u168866449,human
u1043289135174361088,human
u1352007717653794816,human
u797474812004331520,human
u226748349,human
u100726816,human
u807689304206180352,human
u1092363299755311106,human
u17815224,human
u1091042849561473031,human
u1000921417,human
u877360904,human
u759251,human
u1031283188,human
u1381172181913235457,human
u590088843,human
u1427615979207540741,human
u924534846654840832,human
u1331117169413910528,human
u756894403,human
u1216817889321209856,human
u1004247600848035840,human
u362277893,human
u1977419598,human
u1377277833756696576,human
u36218435,human
u1466982516158451712,bot
u1011190414550945794,human
u1403074416779665416,human
u124922921,human
u1387677726,human
u1482360130427449345,human
u1179824160412880897,human
u1142302240180281345,human
u1169159158458920960,bot
u228957553,human
u1420792552857473026,human
u1476394742883749897,human
u163283608,human
u1398183481616732161,human
u1025841643,human
u68674747,human
u960459029058375682,human
u2713954545,human
u1177673084,human
u1484242715319717898,human
u19384782,human
u30933967,human
u1000979520948600832,human
u1435988030649630725,human
u17215067,bot
u281814030,human
u3333256966,human
u28514079,bot
u266889634,human
u63735508,human
u987064812239716352,human
u1425030436644802563,human
u20831552,human
u1102387203638882304,human
u267817263,human
u1857421,human
u870628701947539460,human
u795022747357343744,human
u1282342116384018433,human
u4375683675,human
u1302833127614754817,human
u112479899,human
u76041202,human
u1136532047193890816,bot
u15099526,human
u1483851149010776067,human
u15312631,human
u777038685200080896,human
u3013038220,human
u1106209087,human
u889137438,human
u111579558,bot
u42276519,bot
u8932272,human
u363884751,human
u23615111,bot
u1063815936,human
u347965214,human
u1457711587184287745,human
u766438022,bot
u280768479,human
u1397757295619055616,bot
u4319296344,human
u953559767242498049,human
u861702441569361920,human
u25222394,human
u45869761,human
u7637292,human
u490598629,bot
u148520716,human
u439138083,human
u2624101468,human
u2362523936,human
u1480827718476382210,bot
u18590370,human
u2609560783,human
u19751328,human
u1288799372377878528,human
u1483070738043219974,human
u145296383,human
u954335153723183104,human
u837843389341122560,human
u1069106254927273984,human
u263431088,human
u150777194,human
u1747350590,human
u1640736572,human
u1932982554,human
u1483990063394476035,human
u4068347835,human
u8383522,human
u204412130,human
u1482285904702152707,human
u2374259623,human
u1133168010,human
u2871094552,human
u2327383451,bot
u16111910,human
u276799677,human
u394812303,human
u852058527988428800,human
u827804715002056705,human
u1713188785,human
u998120739197898753,bot
u1125783381147639809,human
u1192145896710066177,human
u16227629,human
u61632698,human
u32539107,human
u2800204849,human
u1165369936488927233,human
u1454870021583290370,human
u120949213,human
u866930936,human
u3425900182,human
u2546418373,human
u382331748,human
u844058359,human
u1298396909887922176,human
u3053651441,human
u1471212845580922882,human
u16935259,human
u802615428711268352,bot
u15595639,human
u1466829387601375233,human
u8111452,human
u1092173124681023493,bot
u339890121,human
u14095344,human
u1480145331295866880,human
u2378534328,human
u39250316,human
u163233,human
u1490661152,human
u2732480119,human
u333674235,human
u17670329,human
u192806899,human
u1291487042921168898,human
u1290789185058566144,bot
u1472673819609473030,human
u1115333244680060928,bot
u1484258933573304326,human
u1392852658189344768,human
u144090338,human
u1924484352,human
u64058282,human
u94442462,bot
u31095945,human
u1172261563824246784,human
u989398020386164736,human
u846427416473944064,human
u19947114,human
u1372927196432527366,human
u1464210921795035141,human
u753620958,human
u1465616899,human
u637251144,human
u1461529940,human
u1049287639474610176,human
u1450883253238259712,human
u818077433362530304,human
u1380758120180412416,bot
u19968025,human
u117554842,human
u1292760397007802368,human
u970426727158689792,human
u78356830,bot
u7626982,human
u14143782,human
u1210097457025040384,human
u748185011191316480,human
u1388822398355574785,human
u3224500311,human
u374264205,human
u176272181,human
u1148695640219770880,human
u1390236635179012099,human
u1461785002690199553,human
u968269097971499008,human
u2531172931,human
u332185953,human
u856175729867935746,human
u1484482646386216961,human
u985916593065476096,human
u319279709,human
u68530022,human
u880444462572294144,human
u65575742,human
u289508193,human
u3061315280,human
u902839045356744704,human
u2244891990,human
u208155240,human
u4159171732,human
u1357691999567155200,human
u60,human
u903507217,human
u50667334,bot
u1001863463642189826,human
u22463885,human
u135706410,human
u925907616,human
u30996479,human
u756129,human
u1456485134312615939,human
u978566222282444800,human
u213850279,human
u1334915055905730560,bot
u5750832,human
u2300587723,bot
u145637907,human
u3994652050,human
u528020973,bot
u1437492512394973190,bot
u899893482940055552,human
u703967809974439938,human
u1474457963733688320,bot
u376044283,human
u87230326,bot
u51687101,human
u925489113578573825,human
u782973815496192000,human
u147776954,human
u1145944572,human
u3423735975,human
u1173831778957762560,human
u1354313082474909697,human
u808561652,human
u1481610418988761093,bot
u1098284254956523521,human
u981433447,human
u35306966,human
u610659001,human
u713817882,human
u1466678487582916611,human
u788065764255211520,human
u1114253774946615296,bot
u941062524761341952,human
u815916854195683328,human
u1474570437728571393,bot
u780979080887996417,bot
u260402270,human
u864588778886881280,human
u995650360843931649,human
u1482806262567870469,bot
u17572957,human
u2924437942,human
u925147660331384833,human
u154728787,human
u180993910,human
u1311786712557850624,human
u1345197165812080646,bot
u352267844,bot
u5404442,human
u47336791,human
u786270268779958272,human
u301418637,human
u1350220454674329600,human
u804100399,human
u43139414,human
u1545093288,human
u21128635,human
u1329374297178050561,human
u2237930953,human
u2886972634,human
u1217230579692908546,human
u805926079,human
u711923017375473664,human
u18994444,human
u223739217,human
u1248101584443146240,human
u1459463292552888320,human
u775449094739197953,human
u3985195695,bot
u15474568,human
u111422855,human
u393643881,human
u45325955,human
u5911892,human
u785739140,human
u1633142401,human
u165763981,human
u1420665290757705730,human
u14093293,human
u1103116735111032833,human
u769279457387540480,human
u1421178401805807620,human
u1283378990384910339,human
u45891623,human
u421213288,human
u66778050,bot
u41325048,human
u1230517463143649280,human
u3039467861,human
u730520573701443584,human
u1338734759485210624,human
u33746386,human
u170166816,human
u38177845,human
u43300047,human
u76970495,human
u1673754104,bot
u1482443353191030791,human
u1942518787,human
u187577548,human
u1391259944519880704,human
u219516678,human
u29469782,human
u971361006348890113,human
u1132563136186183680,human
u1483772843016036353,human
u734283704,human
u3332757976,human
u1023224693795381251,human
u4690816302,human
u14192174,human
u928157538,bot
u609146415,human
u27311044,human
u961717048454791168,human
u1096777461189222401,human
u1318555511437037569,human
u1232445287328886784,bot
u1316061213009346560,human
u1096367196454801409,bot
u1276516622694379520,human
u2860160796,human
u1254146076472459264,human
u1061770166302859264,human
u468039001,bot
u20811737,human
u1293902268979445761,human
u809946788555735040,bot
u1267051110721781761,human
u1124045705977503745,human
u1484032473063649280,human
u3344705062,bot
u16432203,human
u73389062,human
u1484370891148763142,human
u1208765275878895617,human
u1481775243068801024,human
u24696786,human
u18831926,human
u519086090,human
u262447355,human
u1452355300573556743,human
u1350584984604561411,human
u83035683,bot
u881615056437297152,human
u1359946713276899329,human
u771550330144161793,bot
u904523130919628801,bot
u51832444,human
u90258002,human
u1479433292290138112,bot
u1393812142827220994,human
u2430323502,human
u1155886049727524864,human
u2609516467,human
u22309973,human
u86741567,human
u1478784649832787971,bot
u2370911419,human
u913026317574180865,human
u621543,human
u1457863594587066370,bot
u826317973669437440,human
u3234144047,human
u1434023490,human
u41406365,human
u2288772386,human
u317729273,human
u87497810,bot
u1473125681848586245,human
u1356311470540263424,bot
u3725655197,human
u1144839812194586624,human
u30063770,human
u1156783412226613249,human
u15458694,human
u2380461660,human
u626950830,human
u832885476306542594,bot
u70796232,human
u1466683274911121410,human
u1244419966704574464,bot
u18814474,human
u2345021,human
u713057568466153472,human
u132047979,bot
u112398730,human
u1203657873848512512,human
u1429425650142744579,human
u324873471,human
u1123233500369281024,human
u228945271,human
u999068699322667008,human
u45297875,human
u1141086170635370496,human
u3246253868,human
u2769983813,bot
u3869409514,human
u805374294,human
u1108206965715595264,human
u2995155201,human
u330214381,human
u1477167568460861445,bot
u1195976005464154113,human
u1170744956157341699,bot
u1364515541243867140,human
u1436360289155489797,human
u1317882787114962944,human
u267753999,human
u318272199,human
u1286339187793432578,human
u63359297,human
u4561161202,human
u24100788,human
u3394257207,human
u3000814276,human
u1369643833559035905,bot
u1404213879996039173,human
u961490991306833920,bot
u1269068431862763525,bot
u783252675710242816,human
u1408142352,human
u872424826291576832,human
u2502019975,human
u340350608,human
u73452210,human
u1249972626145107968,human
u1456678885039304710,bot
u1469175829,human
u442600009,human
u19390127,human
u1242865039729733632,human
u1482478479719415810,bot
u21139586,human
u22256645,human
u1029993511771287552,human
u163409644,human
u20708202,human
u1503171794,human
u308552033,human
u748040401,bot
u2253462178,human
u961231092,human
u186581073,human
u1266322552433106944,human
u834956706,bot
u1153407451972194305,human
u1275661601195151361,bot
u153893566,human
u1250977807,human
u1015011949707386880,human
u802703861668610048,human
u1476488528821428227,bot
u1302964459,human
u2425131916,human
u1287502143000391681,human
u92152953,human
u1018962877,human
u1319265929210056704,human
u41667467,human
u934864847464030213,bot
u1275370560,human
u992994991,human
u134758540,human
u70010298,human
u437735107,bot
u180882136,human
u1439271170839248898,bot
u721723453041156097,human
u1471760904450560000,bot
u1256955642960465920,human
u812938399250165760,human
u50393960,human
u80949432,human
u2206980738,human
u15676284,human
u1374991586057101318,bot
u1383761330352447491,bot
u1156564906289881091,bot
u830935388759810048,human
u19344825,human
u1295324541703671809,human
u2955712581,human
u83091475,human
u3063766428,bot
u3006318438,human
u17427993,human
u1434101657412022272,bot
u40319114,human
u881852239656169472,human
u849958762433716224,human
u25763,human
u18620933,human
u1350872575975383040,bot
u365505986,bot
u2778549348,human
u1331701204234199042,human
u53671409,human
u778944333256986624,human
u492345005,human
u1390175170560671744,bot
u739375182259888128,bot
u205392468,human
u1483080782,human
u64844802,human
u970780136562937856,human
u526292934,human
u808435552903188482,human
u203652149,human
u102580588,human
u10078,human
u1319244949750251522,bot
u1164089582096441344,human
u286054000,human
u1201566148258680833,human
u16538023,human
u2257947242,bot
u1438463634032709633,human
u14328711,human
u8594952,human
u13727002,human
u2398036586,bot
u158842667,human
u3029996159,bot
u1123992425553432580,human
u2533023970,bot
u1346904853549887488,bot
u1100590124839120896,human
u309251217,human
u725442233189732352,human
u828728154193698816,human
u2752402940,human
u1467453177494577153,human
u1339546230955847685,human
u710509944072757248,human
u1345656815254695938,human
u821301248,human
u258267932,human
u23582412,bot
u1098755762476777472,human
